comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Les 80 km:h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.7335602105424872,1.1016786676857615,-72.77803,-2.2958603,-9.969582200050354,-5.690166622400284
"limitation de vitesse à 80 km/h sur le réseau routier secondaire sous prétexte de réduction des victimes alors que le réseau routier vieillissant devient inadapté au trafic, que le nombre de camions, de bus augmente...",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.7646830056402951,2.2541974417056525,-68.55959,-3.927837,-8.85579900443554,-5.69373545050621
80km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.0690050680721961,1.3520865580817967,-61.271442,-2.201173,-7.159799814224243,-6.782276928424835
La limitation de vitesse à 80Km/H sur tout le réseau de routes non séparées sans distinction de dangereusité,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.4143329522984546,0.007895597776807468,-64.437485,-2.3923175,-7.7741217613220215,-6.296111881732941
les 80 kms à l'heure sur toutes les routes à 2 voies sans distinction de danger,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.9565029807390956,0.441620123505475,-73.04937,1.8396758,-10.486145853996277,-6.503923237323761
limitation à 80 km/h sur les routes,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.05786894008680208,0.5221648427205705,-69.8774,-1.2517169,-9.704818844795227,-6.5035988092422485
Limitation a 30 et 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.4554943871649031,1.3129557346026801,-70.84155,-3.7802372,-9.358458369970322,-5.758039802312851
les 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,1.4934546783752487,0.6895095563483344,-72.77733,-2.294763,-9.969171941280365,-5.690011203289032
La limitation de vitesse à 80 km heure.L'abandon des enquêtes d'utilité publique dans sa nouvelle forme ( internet),La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.09388707842957951,-2.8144944966928045,-70.01914,-5.6707687,-9.06058144196868,-6.634319424629211
baisse à 80 km sur les routes,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,1.3673805055706378,-1.3167602188230485,-70.52262,-0.41431957,-9.934174537658691,-6.599515676498413
"La CAF, Pole Emploi, la limitation de vitesse sur les routes décidées au ""petit bonheur la chance"", ...",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.7504222701379825,-0.7741973832429165,-65.6032,-2.412609,-7.993551969528198,-6.055402543395758
le 80 km par heure,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.7061834583226019,-1.130056615012381,-73.17116,-0.15715079,-10.515230536460876,-5.643809586763382
Permis de conduire. Limitation de vitesse qui change souvent au cours d'un même trajet.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.36404401160729444,0.3394060468642767,-65.14965,-6.3902254,-8.127480387687683,-6.720544099807739
"permis de construire, contrôle technique des voitures, vaccination obligatoire de 11 maladies, 80 km/h",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.08730922540626597,-1.0201541905873157,-74.76408,-1.9353148,-10.262211561203003,-5.121883928775787
Le 80 kilomètre heure est pour moi une punition collective.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,1.0955256008483192,-0.32781705116686755,-73.4253,0.84442586,-10.715180397033691,-5.879469446837902
ANTS et cartes grises : c'est une abomination (voir ci dessus),La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.25819406653032223,0.3295931737652332,17.085562,-54.71509,-8.36705094575882,-3.2444334030151367
"Les 80 kmh imposé par le gouvernement,",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.22921421697699773,0.707301896747955,-74.861664,-0.31505182,-10.327315092086792,-6.003926130943
"Aujoudhui on peut trouver sur une portion de 10km de route 3 tronçons à 80 km/h, 3 tronçons à 70 km/h, 3 tronçons à 90 km/h. Indépendamment de la difficulté à surveiller les limitations et à les respecter, ces faibles differences ont elles un impact réel sur le risque d'accident? j'en doute.",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.4640836952535871,-0.7367459594841708,-73.124565,-4.035511,-9.636767566204071,-5.11566561460495
80 kms/h  (complètement déconnecté)  - Ou sont les vraies statistiques ?????? surtout au vu du réseau secondaire des routes de campagne.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.587304691207092,1.0212550456467804,-74.17147,2.3305538,-10.618798613548279,-6.6331968903541565
"Le 80 km/heure sur certaines routes sans danger. Mesure à réserver aux sites accidentogènes. Exemple parfait de la mesure administrative centralisée et appliquée partout, sans intelligence ni finesse.",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.8547410386378902,1.087544511842425,-71.13293,1.3649338,-10.279989957809448,-6.718087315559387
La limitation de vitesse à 80 km/h sur toutes les routes a été imposée sans concertation avec les départements et de manière trop autoritaire.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.3521970625277675,1.4497535525526088,-68.030235,-2.0380614,-9.45031651854515,-6.634738326072693
"La limitation à 80 Km/h. C'est vraiment ennuyeux à la campagne. Il faut laisser les citoyens adapter leur conduite à l'état de la route et au paysage. Ou bien laisser cette prérogative aux régions et aux communes. La complexité des règles de construction, de permis de contruire",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.06390692305923668,0.9045825767731729,-67.696655,-3.2222447,-9.299656242132187,-6.410746395587921
Limitation de vitesse à 80 km/h Utilisation d'internet pour changer de carte grise,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.6725729157382229,0.47164280969589323,-69.36677,-5.4522953,-8.939539700746536,-6.45217227935791
Les 80 km/h sur les petites routes. L'interdiction de faire du feu pour brûler ses tailles à la campagne. L'excès d enormes.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.9573928306445515,-0.3335843291284304,-69.97345,0.18698421,-9.911062896251678,-6.96435272693634
Les 80km/h.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.16265110527062843,-1.1438737817909927,-61.3522,-2.0862782,-7.238696336746216,-6.639769554138184
la réforme des cartes grises et son informatisation ubuesque,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.38428145684384635,-1.1386115353432213,16.905222,-55.055798,-8.514432579278946,-3.526416540145874
"- La déclaration de revenus en est pleine. - La limitation de vitesse à 80 sur les routes à 2 voies, mais à 90 sur 3 voies avec ligne continue !",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.8161597439853775,-1.6625146440871519,-66.28031,-2.2326427,-8.161514163017273,-5.928169950842857
80 km/h puisque d'autres moyens de prévention existent,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.16808752066745494,-0.6232421741035952,-73.97383,-2.0804179,-9.772997796535492,-5.470961391925812
"Toutes les règles liées aux transports, surtout sur l'utilisation de son véhicule (limitation de vitesse, taxes, péages...)",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.9950794776248129,0.6174622188495182,-66.53068,-6.129664,-8.453770697116852,-6.497496604919434
Règle des 80 km/h. Absurde sur la majorité des routes concernées. Sur les axes les plus dangereux OK.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.4093358201043724,1.3482557984896621,-70.10142,-0.3807278,-9.85676246881485,-6.657876253128052
Le passage aux 80 km/h sur le réseau secondaire. Cela n'empêchera pas les imbéciles et inconscients de rouler à plus de 100 et de créer des accidents.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.34602975207931697,0.0386384040866929,-75.30979,-2.994496,-10.067682266235352,-4.713895320892334
80 km h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.6833135042804884,-0.21949707301432178,-73.04621,-2.2207935,-9.964323699474335,-5.511907666921616
"La limitation à 80, ou certaines autoroutes (A47) â 90. Les limites modulées en fonction des conditions sont un plus.",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.9913635803166017,-0.4495970214441123,-71.380455,-4.9038887,-9.208057135343552,-5.3697174191474915
Inutile et dangereux la limitation à 80... Avec des personnes doublant de façon dangereuse plusieurs véhicules en même temps,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.5910740310492966,-0.47665295351673026,-67.12031,-6.742896,-8.461712539196014,-6.157030284404755
80km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.184984523921636,-1.7879333237077786,-61.271442,-2.201173,-7.159138560295105,-6.782537519931793
La limitation à 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.21890907867563175,0.5158505206354563,-70.58377,-3.5977309,-9.39577865600586,-5.967236652970314
"la limitation de vitesse à 80 km/h , qui pénalise bêtement le monde rural sans aucune efficacité prouvée sur le nombre d'accident",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.4167553072965536,-3.4092278735624,-68.74036,-3.9773169,-8.943989615887403,-5.846527934074402
la vitesse sur les routes trop d'arbitraire,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.07029619049271732,-1.2527549984090722,-65.36177,-2.0774097,-7.86008358001709,-6.004364017397165
le 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.645456019275658,-1.6440767147271111,-73.23504,-1.9750705,-10.105427742004395,-5.472026526927948
Limitation de vitesse à 80km/h.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.2833187739920048,-0.547034529686621,-63.66451,-4.2858553,-7.797020077705383,-6.903280317783356
La limitation de vitesse à 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.029506216148419053,-0.2001621667211405,-69.244675,-4.8543057,-9.007968701422215,-6.235461100935936
80 kms/h . La déclaration d impôt,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.0151386615170606,0.8978353849544967,-74.38276,1.8950269,-10.610388159751892,-6.357663571834564
Le 80 km/h !!!!!!!!!!!!!!!!!,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.4015786132034811,-0.41783418353342894,-73.23504,-1.9750705,-10.105427861213684,-5.4720264077186584
La limitation de vitesse,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.9617295478097603,1.8821096269114168,-65.53719,-5.634448,-8.317565143108368,-6.8314372301101685
Limitation sur les routes à 80km,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.3635749896251748,0.46821207162783646,-63.421585,-1.8800327,-7.518171072006226,-6.30533954501152
"Limitation de vitesse à 80km/h, c'est contre productif du point de vue écologique.",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.64857997039664,-0.601530256766752,-63.57227,-4.553333,-7.82616400718689,-7.101090908050537
"Oui : le fait de rouler à 80km/h sur toutes les routes, c’est inutile sauf à racketter les automobilistes.",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.2472790363840125,-0.40824423172030905,-62.551697,-0.99046654,-7.247249960899353,-6.13179187476635
"Certaines limitations de vitesse, des panneaux ""stop"" inappropriés ou mal placés. des changements de vitesse autorisés tellement fréquents (sur la N20 entre Etampes et Paris) qu'on ne regarde plus que son compteur de vitesse...",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.38935177998037035,0.898869535685633,-66.12968,-8.890686,-8.499847531318665,-7.551765203475952
Le respect des 80 km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-1.3448035083182004,0.6863697089123569,-73.26879,-2.5947695,-10.009154081344604,-5.267395079135895
les limitations de vitesse,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,1.0469881174561224,1.0657389047200094,-66.272064,-9.670648,-8.62664046883583,-7.776397347450256
Limitation à 80km/h.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.12167093368358003,0.7013015414901849,-62.533085,-3.5111647,-7.515897274017334,-6.910179793834686
Limitation de vitesse qui sont trop basse perte de vigilance,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,0.16174224040287902,-1.4795553769798706,-65.13507,-5.4647584,-8.248684763908386,-7.093750953674316
le 80km/h,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,1.2470509107987777,-0.4880327967963359,-61.15024,-2.157745,-7.079432010650635,-6.654640793800354
La limitation de vitesse à 80 kmH sur toutes les routes. Il faut revenir à un système tenant compte de la sinistralité constatée en retirant les routes à moindre danger.,La limitation de vitesse à 80 km/h.,169,0.032815533980582526,1.0871517577262346,0.5355607095916497,-66.27661,-1.9385879,-8.069295227527618,-5.875052593648434
"La limite à 80 km/h sur de nombreuses routes pour lesquelles ce n'est pas justifié vu leur configuration. Il serait plus efficace de luter contre l'alcool, la drogue au volant, le téléphone en conduisant, le non respect des règles comme le clignotant pour tourner. Il est évidemment plus facile de mettre des panneaux 80km/h au bord des routes!",La limitation de vitesse à 80 km/h.,169,0.032815533980582526,-0.5268099558640185,-1.0292895931893515,-67.888885,0.71846336,-9.676380038261414,-7.3436279296875
