comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
"Que l'installation de panneaux solaires soit rentable pour le particulier et que cela n'engraissent pas les sociétés d'installation de ces panneaux, qui pratiquent des tarifs exorbitants, sans aucune aide de l'état.","panneaux solaire ,géothermie",1196,0.13346724695904474,1.206284136921233,0.5752937657663152,22.788086,10.087439,-10.088027358055115,-4.842041730880737
"Taxe CO2 (en remplacement de la CSG voire de la TVA) couplée à des subventions, développer la géothermie,","panneaux solaire ,géothermie",1196,0.13346724695904474,0.21361903658570264,1.1936964096026745,8.906681,26.611486,-8.987399309873581,-7.426702499389648
"Optimisation de l'efficacité et moindre coût des panneaux solaires, promotion des smart grids et des batteries ""solides"" dans les habitations, afin de pouvoir restituer l'électricité stockée localement","panneaux solaire ,géothermie",1196,0.13346724695904474,0.7842899973670013,-0.6035690601118018,6.1853013,-8.324843,-9.229592323303223,-5.65679606795311
Une loi qui autoriserait les copropriétés à déduire les frais d'installation de panneaux solaires sur leurs immeubles.,"panneaux solaire ,géothermie",1196,0.13346724695904474,2.4852107393262295,0.17433563266732502,24.850897,7.0904784,-9.740411341190338,-5.051726520061493
Permettre l'auto consommation avec le solaire (ou autre énergie renouvelable) avec un cout d'installation moindre et plus facilement recyclable,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.13607328066704782,-0.3485713333044104,1.9493498,2.0917916,-8.317564249038696,-6.037804059684277
"l'éolien, le végétal ou le solaire qu'on ne cherche pas à développer","panneaux solaire ,géothermie",1196,0.13346724695904474,1.961273164646966,-2.292311694086378,6.9490056,11.944638,-7.058347105979919,-6.225428000092506
"aide pour les panneaux solaires !!!! pour tous, même ceux payant des impots","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.3343184235921262,0.8173400595679529,21.136461,11.51869,-10.070056200027466,-5.1310654282569885
"Permettre l'autoconstruction de capteurs solaires (kits subventionnés) électriques, aéroliques ou à eau.","panneaux solaire ,géothermie",1196,0.13346724695904474,0.03170349605769439,-0.9726586942153279,11.7566,13.705961,-9.264539450407028,-5.516548961400986
"utilisation du solaire, aide à l'isolation","panneaux solaire ,géothermie",1196,0.13346724695904474,-0.26168649614958583,-0.02248833401579991,15.765754,25.601124,-8.04009062051773,-6.696506500244141
poser une Eolienne pour produire ma propre electricité  + ballon  eaux chaude solaire  pour avoir mon autonomie,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.4423023444069972,-0.03825487901476969,6.1409607,3.4030004,-8.28272157907486,-6.116854928433895
panneaux solaires par exemple mais les artisans locaux ne les proposent pas.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.03359245884266311,-0.2232105421359518,7.8835506,-13.861065,-9.854220747947693,-5.793871849775314
Aides financières sur le solaire.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.622223592565268,2.1015580787971846,68.20998,-5.4675345,-7.376723527908325,-6.88312691450119
"Etant déjà en tout électrique avec réalisation de travaux d'isolation, peut-être installer des panneaux solaires.","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.6023784838356812,-2.749618264282855,19.192972,13.058074,-9.921075642108917,-5.278181493282318
Chauffage à partir de l'électricité solaire et à partir de l'éolien.,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.6686710353593937,0.8695644264169174,4.880237,8.536964,-6.778807163238525,-6.117077402770519
demander à mon propriétaire. Encourager la pose de panneaux photovoltaique par exemple.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.32737277137890874,-0.9734645291079563,0.23507759,-44.30076,-8.91022738814354,-5.2644495368003845
"Il faudrait faciliter/permettre la mise en place de système individuel de production d'énergie, par exemple éolienne dans son jardin, méthanisation, etc.","panneaux solaire ,géothermie",1196,0.13346724695904474,1.4219310300931667,1.1700842790225359,1.072346,14.80384,-10.050938367843628,-7.149513006210327
crédit à zéro % pour investir dans une PAC ou panneaux solaires.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.1329011365955877,0.5567140382540668,43.8218,36.79941,-11.17773151397705,-5.240679979324341
L'obligation de revendre l'électricité solaire ou éolienne à EDF au lieu de l'utiliser doit être supprimée.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.013483716043228441,0.9797470011750774,2.9726012,-1.633858,-8.598332822322845,-5.761712402105331
"- avoir des professionnels sérieux, formés et pas uniquement 'commerçants' - que le PLU local permette de réaliser les changements de toiture liés à l'installation d'un chauffage solaire eau ou de panneaux photo-voltaïques","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.7000374964570175,-0.5367669295179723,5.7116737,-2.9442058,-8.814782321453094,-6.165910750627518
"Faciliter et diminuer le coût d'installation du photovoltaîque,  de l'éolien, de fabrication française en créant des emplois liés à la transition énergétique.","panneaux solaire ,géothermie",1196,0.13346724695904474,1.54972187964063,-1.3741594990307382,10.458828,-1.3382435,-9.15936478972435,-5.844382703304291
solaire  et  thermique ( geo thermie: etude et recherche de nappes ),"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.4767386553238117,0.5528292898772804,23.379326,20.9271,-10.08069634437561,-6.258846312761307
faciliter la mise en place d' une production d hydro electricite,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.1402873778658082,1.3765335000301293,1.5417596,15.163204,-10.117308974266052,-7.113975644111633
"Comme évoquer, combiner ma PAC avec un chauffe-eau solaire.","panneaux solaire ,géothermie",1196,0.13346724695904474,0.4831543877089569,-1.9449590635542922,-14.672975,23.225296,-8.697626143693924,-6.776379227638245
le solaire à plus grande échelle,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.9620164257774165,0.28854838800337296,10.838732,26.160582,-8.320184886455536,-7.3145341873168945
"encourager la recherche pour que les prix baissent (batteries de stockage électricité pour optimiser l'auto consommation solaire, pompe à chaleur ...)","panneaux solaire ,géothermie",1196,0.13346724695904474,1.3754900851240301,-0.12305052431250697,7.7798924,2.8407924,-7.870790958404541,-5.251238822937012
mettre en place des pret a la renovation energetique financable par les economie induites,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.010885469299281596,0.7817379413076795,12.113631,5.273548,-10.057345151901245,-6.617656588554382
Avoir la possibilité de rendre mon  foyer autonome et être en auto suffisance (  des  panneaux solaires uniquement pour mes propres besoins),"panneaux solaire ,géothermie",1196,0.13346724695904474,0.7059814462202422,0.2202941133905099,7.38096,-6.483699,-9.678656935691833,-5.681617230176926
utiliser soi-même l'électricité produite par mes panneaux,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.659184946886657,-0.8217444383877452,5.431305,6.571998,-8.704259514808655,-5.410075068473816
Aide à l'installation de panneaux photovoltaïques ou á l'installation d'une pompe à chaleur,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.028154973433446237,-0.4883835098875236,33.210045,19.279428,-9.31038311123848,-3.899285078048706
"Changer la fiscalité sur les énergies renouvelables : par exemple, l’investissement dans  des panneaux solaires électriques est rentable sur 20 ans, soit l’esperance de vie de ces panneaux. Diminuer la TVA ? Meilleurs crédits d’impot?","panneaux solaire ,géothermie",1196,0.13346724695904474,0.8552553369650049,1.1177698296195526,0.41980308,-6.363144,-10.127384424209595,-4.232735633850098
Proposer une prime à l'aide de la révision des logements en vue d'une inspection de salubrité. Investir dans des panneau photovoltaïque ou des équivalents comme la géothermie dans les copropriétés.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.2571826227303364,0.5766097531664033,2.1905813,-6.746312,-8.867486611008644,-7.384263753890991
"Les solutions alternatives (solaire, géothermie, pile à combustible) sont trop chères pour la majorité des français.","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.8716653613921697,1.2050080636873353,0.11519792,-1.1886288,-8.454561233520508,-5.635463774204254
"Faire des recherches sur les systèmes de chauffage solaire au niveau du stockage de l'énergie, pour accroître leur efficacité","panneaux solaire ,géothermie",1196,0.13346724695904474,1.3426168361204431,0.4032954923789989,-0.8293899,7.555389,-7.802130579948425,-5.525830864906311
favoriser et aider à l'installation de photovoltaique dans le Sud de la France,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.5753598706288792,0.4004842823278661,10.340229,-0.08241542,-9.271429866552353,-5.872323051095009
J'ai chauffage solaire avec stockage de lenergie,"panneaux solaire ,géothermie",1196,0.13346724695904474,-2.3836069080822067,-1.6604090910143332,-2.0872173,9.018462,-7.739369034767151,-5.390584886074066
"Permettre très facilement, sans faire des tonnes de démarches,  la pose de panneaux solaires ou d'une éolienne individuelle. Réduire les zones architecturales protégées et réglementations qui empêchent de recourir aux modes alternatifs de chauffage.","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.258831594663738,0.8296650136120696,15.8298,7.48179,-9.971546709537506,-4.4068320989608765
difficile d'opter pour d'autres modes de chauffage dans des immeuble mais plus aisé pour une habitation individuelle. (panneaux solaires par exemple,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.7427845256389319,-0.010371096414345785,20.234926,10.168748,-9.96031779050827,-5.1433345079422
"voir plus haut... individualiser le chauffage en lieu et place du collectif pour que chacun contribue , isoler correctement les logements. Favoriser les terrasses en herbes pour isoler, le solaire, innover en la matière...","panneaux solaire ,géothermie",1196,0.13346724695904474,0.9303823166944084,-2.4864553697653333,9.673887,-34.256615,-8.672756940126419,-6.2165719866752625
je suis en tout electrique mais j'aimerai mettre un chauffe eau solaire.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.009000887568976983,-0.2886478315990076,-15.717141,21.865183,-8.75028869509697,-6.683041036128998
Que la coproprité ne soit pas opposée à la pose de capteur solaire et de pompes à chaleur,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.017798648350671,-0.38908770015486377,30.403162,20.661243,-9.875762283802032,-6.142354190349579
Démontrer le retour sur investissement pour l'utilisation du solaire,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.8349287287408214,-0.36361170996735,-8.110147,35.64248,-8.066858291625977,-6.708489179611206
Lancer la recherche sur l'énergie libre.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.11870581581356682,0.6031197885210668,-2.3543942,6.025282,-7.798446536064148,-6.136509910225868
"Sachant que la fabrication de panneau solaire à un impact néfaste sur la planète vu entre autre la  consommation d'EAU et nous rend dépendant de la Chine,  je ne vois pas d'alternative pour le moment au GAZ ou à l’électricité.","panneaux solaire ,géothermie",1196,0.13346724695904474,2.247087900147554,2.6956294778022536,-2.5678434,-5.1522536,-9.26016116142273,-6.760523438453674
Je suis copropriétaire donc les décisions se prennent en AG. Je serai intéressée par les panneaux solaires sur le toit de l'immeuble,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.7084209256131768,-0.33409623290988055,15.536325,17.620977,-9.087867744266987,-4.601531267166138
"Financer le remplacement des chaudières peu performantes par des pompes à chaleur, ou panneaux photovoltaïques. Une entreprise pourrait ainsi prendre en charge ces travaux et partager l'économie ainsi réalisée sur la facture d'énergie avec l'utilisateur.","panneaux solaire ,géothermie",1196,0.13346724695904474,-0.3301468065278347,2.095384309093084,3.5778935,-7.280683,-8.753141090273857,-5.856749281287193
l’énergie libre...,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.13724927828442685,0.8832631979796497,1.2044907,7.022945,-7.9615819454193115,-5.798864156007767
Accès à la géothermie en immeuble collectif,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.9349073738570727,1.1074489859335392,-26.159176,-19.243586,-8.986281440593302,-7.976708889007568
La pompe à chaleur à condition que son installation soit prise en charge à 100% par le fournisseur d'énergie.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.3336636738223107,-0.49967072992605505,-5.785468,-27.643095,-10.666340351104736,-6.450930863618851
"Géothermie profonde, mais blocage politique sur cette ressource en énergie renouvelable...","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.0739886895921664,0.5907835033668084,-2.1568847,0.026459562,-7.230159878730774,-5.8296312391757965
Aide à l'isolation. ou baisse des impôts locaux. Favoriser l'autonomie énergétique des logements par le biais du solaire et de petites éoliennes individuelles ou collectives.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-3.0856786708343726,0.45315931001915266,10.01132,3.066599,-10.053864002227783,-5.790251210331917
"relancer les aides à la filière solaire, promouvoir l’auto consommation","panneaux solaire ,géothermie",1196,0.13346724695904474,1.9739422329224814,0.7916103149280533,7.0991163,2.179811,-8.126145541667938,-6.264494150876999
développer la recherche vers le stockage d'énergie,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.2327507357681466,1.1960939983724996,-2.3293633,6.373435,-7.720898389816284,-6.093682117760181
Des aides financières..... Je voudrais installer par exemple des panneaux solaires mais financièrement j'en suis incapable,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.5778597635340091,0.19500959876088603,20.305618,14.669105,-9.977218687534332,-5.502478092908859
"Installer, gratuitement ou avec une participation graduelle suivant les revenus, des panneaux solaires sur tous les toits (maisons individuelles ou logements collectifs..)","panneaux solaire ,géothermie",1196,0.13346724695904474,0.04144141926865934,-0.178175149400809,27.346266,1.8820431,-9.239089548587799,-5.1397334933280945
l'énergie libre et illimitée...,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.163521234544557,-0.2747322347891309,1.1869144,7.015823,-7.972553133964539,-5.8057615756988525
"Développer le solaire, mais à condition de trouver un moyen de valoriser les déchets des installations solaires. C'est une priorité.","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.2103554085506363,0.13333396477572287,5.0127544,-1.2415794,-8.61653459072113,-6.069998502731323
Favoriser l'utilisation du solaire et ne pas mettre des freins par exemple les ABF faire confiance et avoir un espace de liberté pour découvrir et optimiser,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.9788442069298045,0.08364121949548604,7.013313,-6.135367,-8.72203740477562,-6.172379419207573
m'aider financièrement à installer des panneaux solaires (mais qui ne viennent pas de Chine! ),"panneaux solaire ,géothermie",1196,0.13346724695904474,0.8270430255803124,0.6058475875060978,21.731491,14.664805,-10.063215851783752,-5.4366676807403564
"Imposé l'énergie propre solaire, éolien, et marré motrice. plus de cheminée sans insert. plus de fioul","panneaux solaire ,géothermie",1196,0.13346724695904474,0.1528412874483821,-1.8421521677971524,9.011246,8.109645,-7.217198729515076,-6.19432245194912
Retour des subventions aux panneaux photovoltaïque et subvention des unités de stockage d'énergie (Batteries),"panneaux solaire ,géothermie",1196,0.13346724695904474,0.6204676893997239,1.1467908194372276,38.19418,6.183383,-7.67246949672699,-5.302583277225494
"Peut être pas pour le chauffage mais par exemple pour la production d'eau chaude, le solaire (surtout pour les immeubles collectifs) est une bonne solution. Des aides modulées en fonction des revenus pourraient être envisagées.","panneaux solaire ,géothermie",1196,0.13346724695904474,0.2065298037041704,0.04089339198282218,7.9991403,-1.8642465,-8.928857155144215,-6.373817145824432
"Développer des structures collectives pour réduire le coût des installations, exemple avec la géothermie","panneaux solaire ,géothermie",1196,0.13346724695904474,1.734467695278306,-1.987395146366576,30.29666,-15.676825,-8.180274426937103,-8.05448579788208
"Dans une région fortement ensoleillée comme la notre, la banalisation des toitures solaires en lieu et place des tuiles ancestrales devrait être généralisée pour les constructions modernes","panneaux solaire ,géothermie",1196,0.13346724695904474,0.6095214154732284,-0.34559400328817874,29.939106,7.1289554,-10.444180130958557,-6.011363412253559
Installer des panneaux solaires sur notre  toiture sans que je doive payer,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.7429401675525162,-0.2710493664373064,22.508638,16.946196,-9.832892417907715,-5.328135550022125
"Incitation à l'autoproduction d'électricité solaire, éolienne, ... Idéalement chaque logement devrait être autosuffisant voir producteur d'énergie.","panneaux solaire ,géothermie",1196,0.13346724695904474,0.1568473684871195,0.19843366002976257,3.3602543,3.911692,-8.378557920455933,-6.00363275851123
"Aide financière à l'installation de panneaux photovoltaïques, sur le toit de ma maison.","panneaux solaire ,géothermie",1196,0.13346724695904474,1.3036040691668502,0.5206729685256792,33.703266,20.355936,-9.341112583875656,-3.9989521503448486
"L'éolien, le solaire thermique, le solaire photovoltaïques, les puits canadiens On aurait même pas besoin de chauffer si les maisons étaient conçues dès le départ avec une bonne isolation et une bonne ventilation.","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.4800952647356187,0.3486493497354203,2.7883947,-0.5378616,-8.412965297698975,-6.379404067993164
"Je pense que l'énergie solaire est une solution propre et ""indépendante"" . Encore faut-il pouvoir la rendre plus durable ...et les panneaux recyclables !!","panneaux solaire ,géothermie",1196,0.13346724695904474,0.699505927105876,-2.603145527610448,2.4426541,2.465321,-8.371508479118347,-5.755333140492439
Compléter les chaudières à gaz individuelles par un système collectif (panneaux solaires ou autre),"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.31009315144754795,-0.9068607306678336,-2.4804072,-12.788698,-9.6126788854599,-4.679683446884155
"Que notre Ville montre l'exemple.Nice( Ville du soleil )développer l,énergie solaire sur tout les toits  plats des immeubles de la ville. C'est un investissement qui devrais donner une indépendance énergétique de Nice  dans le temps.","panneaux solaire ,géothermie",1196,0.13346724695904474,0.5568637117316623,1.5953920521821245,23.182915,1.4327322,-8.854267030954361,-4.991825103759766
"Acheter une pompe a chaleur, un poele a granules et/ou des panneaux solaires  en utilisant les aides financieres existantes et en les renforcant et en faire la publicite","panneaux solaire ,géothermie",1196,0.13346724695904474,2.1021875302771047,0.4480856445896812,4.3929935,-13.079666,-9.180312097072601,-5.924995876848698
faire installer des panneaux photo voltaiques fabriqués en FRANCE;,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.49622059917881717,-0.2425878168856069,14.112745,2.1366038,-9.55247163772583,-5.794084578752518
Il faut davantage utiliser le solaire.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.2736040844730034,1.545190314393808,4.8848376,0.9879724,-8.369397640228271,-6.311772018671036
Améliorer l'isolation  Investir dans une pompe à chaleur et un chauffe-eau solaire,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.0498026204666404,-0.17927104504380273,-15.966101,23.760145,-8.613473057746887,-6.899851560592651
Permettre aux copropriétés des zones urbaines à pouvoir investir dans le solaire.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.21600643396341607,-0.6769755379245936,9.873988,1.6571481,-8.573909670114517,-6.371714204549789
démocratiser l'énergie solaire (baisse des prix) investissement pour améliorer les stockages d'énergie / les technologies propres,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.5255665257534793,-1.1917301418260953,32.80627,-0.375669,-7.973366856575012,-5.909708678722382
"Des aides à la transition énergétique (solaire, chaudière à condensation, isolation)","panneaux solaire ,géothermie",1196,0.13346724695904474,0.4077213734119226,-0.11578458500610496,4.018498,-0.6829477,-8.620300024747849,-6.307088136672974
Favoriser financièrement et de manière durable des aides pour le développement du solaire.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.132377160349955,0.6111378476745726,16.460802,28.279173,-8.109775424003601,-7.375760078430176
des parois conservant l'énergie et isolantes,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.487319735444977,-1.5746857448095761,1.1828403,7.0050364,-7.975051999092102,-5.808107078075409
"améliorer la perfomance et réduire l'empreinte écologique ou la gêne (bruit) d'équipements solaires ou éoliens.... mettre en commun (au niveau d'un quartier ou d'un immeuble) ces installations ""propres"" pour en mutualiser le coût","panneaux solaire ,géothermie",1196,0.13346724695904474,0.30562856712960396,0.0731240552173212,0.083194725,-3.9301705,-8.977744292467833,-6.081643767654896
la Géothermie dans ma Région ...,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.5560762627869762,0.5262339535848022,7.330488,30.30748,-8.414381384849548,-7.921043872833252
géothermie à subventionner,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.0085228402884945,-1.2114608790721664,27.186176,23.870792,-8.70388713479042,-7.2635416984558105
Promouvoir les solutions de type solaire.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.14032629732470567,0.6457984670776773,7.580019,1.4860733,-8.054458618164062,-6.370597422122955
"Panneaux solaires, ou pompe à chaleur à subventionner d'avantage, y compris pour les maisons secondaire dont la dépense énergétique est suffisante pour justifier l'investissement.","panneaux solaire ,géothermie",1196,0.13346724695904474,0.7583608827856141,0.437979583068247,-4.933052,4.9367995,-10.977217435836792,-5.68238565325737
Disposer d'un terrain suffisament grand et privé pour permettre l'installation d'une éolienne ou de profiter de la géothermie,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.3139915209597575,0.5091156916347188,-1.2145747,-3.0650027,-8.850316122174263,-5.5878473818302155
"Uniquement le chauffage urbain qui peut utiliser des sources d'énergie diversifiées, et notamment cette véritable énergie renouvelable qu'est la géothermie (et le potentiel de la France est assez bon sur ce plan)","panneaux solaire ,géothermie",1196,0.13346724695904474,0.6767995183072599,-0.04842680633948497,-0.67853177,3.7746725,-9.499047040939331,-7.595837593078613
Solaire ou éolien moins chers ou mieux subventionné,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.5311812503300487,-0.4382484710399945,10.789115,10.860259,-6.749697208404541,-6.477698415517807
chauffage solaire avec plus d'aide de l'état et des produits fabriqués en Europe non en Chine.,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.2047030405350627,-0.6354344128249921,16.389145,3.349844,-9.386526852846146,-5.694186717271805
Me permettre la production de ma propre électricité par la pose de plaques photovoltaïques chez moi ou sur un site partagé pour faciliter sa gestion.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.0430769019879154,1.6414002793090725,-5.1308837,-0.41841975,-8.664510786533356,-5.521374344825745
Une aide importante pour passer à l’electr Avec des panneaux photovoltaïques,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.6763044520973401,-0.6924416523125377,36.66588,20.513968,-9.15556424856186,-3.7068915367126465
"Chauffage actuel: pompe à chaleur (énergie électrique partiellement non renouvelable). Avec des panneaux solaires, la pompe à chaleur serait alimentée avec une énergie totalement renouvelable. Pour la motivation de ce changement voir ma réponse ci-dessus.","panneaux solaire ,géothermie",1196,0.13346724695904474,0.34097190158126955,-0.2454225980123972,-23.490547,27.23649,-7.339254856109619,-5.794799715280533
Que les panneaux photovoltaïques soient rentables,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.20333844706023196,-0.6306734358985618,21.376934,4.6552525,-8.989976914599538,-3.957744836807251
pourquoi ne pas utiliser plus les sources d'eau chaude du sous-sol ? ou les panneaux solaires sur les immeubles cela doit être possible,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.3323417056322164,0.7683393155803061,7.5472846,7.0983996,-9.99516636133194,-6.094694748520851
"perfectionnement et généralisation des systèmes d'énergies renouvelables (solaire thermique, en particulier), baisse significative des prix d'installation","panneaux solaire ,géothermie",1196,0.13346724695904474,0.3065031468573808,1.052625014266977,34.119694,-0.02270584,-8.305605828762054,-6.644080698490143
Panneau photovoltaïques pour consommation d’énergie personnelle,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.07912980001062189,0.09055043115361727,1.1068854,3.9056976,-8.22029960155487,-5.811453089118004
déja éduquer la population pour chauffer moins ... obliger les syndics a prendre des engagements de réduction d'émission de co2... mettre en place des centrales solaires communales comme en allemagne,"panneaux solaire ,géothermie",1196,0.13346724695904474,1.1056138716813553,-0.489665091137508,13.67692,4.6766725,-9.992850661277771,-6.455180436372757
"je me chauffe moitié bois (insert) moitié récupérateur de chaleur . on pourrait pousser (aides de l'état) à construire des maisons passives,avec chauffe eau solaire et toit de panneaux photovoltaïques","panneaux solaire ,géothermie",1196,0.13346724695904474,0.0925768332497687,-0.9401819821495021,-13.300002,19.178808,-8.712715804576874,-6.523944556713104
En attente déménagement,"panneaux solaire ,géothermie",1196,0.13346724695904474,2.0511327241480743,1.0150578045520604,-8.67433,-18.367643,-8.923176437616348,-6.251026600599289
"que ces solutions (géothermie, panneaux solaires, hydraulique) soient accessibles. Je peux investir moyennant crédit d´impôts pour la valeur de l´investissement.","panneaux solaire ,géothermie",1196,0.13346724695904474,-0.05103336261858072,-0.749908997101468,-2.637781,-0.63808113,-10.785741925239563,-4.502887487411499
Une aide vraiment attractive pour installer chauffage solaire.,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.19795763531965233,1.1411590230307118,20.254503,20.768442,-8.13694816827774,-6.8842533230781555
Favoriser l'auto consommation de prodution solaire (forte incitation).,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.7635384031831058,1.354031886678976,19.689133,34.171486,-8.160896718502045,-6.218928009271622
"Habitant dans le sud de la France, sans doute pourrais-je déjà installer des panneaux solaires. Des aides fiscales, non soumises à revenu m'inciteraient à en installer","panneaux solaire ,géothermie",1196,0.13346724695904474,1.4929565311569257,-0.5999422474854289,20.475742,13.188784,-9.737711429595947,-5.419067203998566
Donner plus d'infos et encourager le solaire,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.813316151028115,0.11644853972559974,4.8304014,2.485442,-8.227920413017273,-5.439206421375275
"Prendre en main la filière des énergies renouvelables  avec une cartographie qui favorise la topographie des territoires ( cours d'eau, littoral, montagnes, etc.)","panneaux solaire ,géothermie",1196,0.13346724695904474,0.6511246413327323,-0.08082843540846217,27.908997,-35.242622,-8.085857570171356,-5.046661555767059
Inciter les copropriétés à installer des modes de production électriques individuels (solaire/toits) dans les villes.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.5014835365740704,0.3136750414167291,9.262262,-1.7664037,-8.677905201911926,-5.020905673503876
prime pour l'aide au solaire .,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.024409813845295395,0.61433987749864,22.305702,31.73383,-7.887762546539307,-7.071570992469788
C est fait panneaux photovoltaïques,"panneaux solaire ,géothermie",1196,0.13346724695904474,-1.520924179801266,0.1855003103567608,35.663227,17.67928,-9.083414278924465,-3.928584575653076
"Les alternatives écologiques existent (solaire, géothermie, éolien, ...) mais restent encore très chères ! Il faut permettre la démocratisation de ces pratiques afin de les rendre concurrentielles avec le gaz, l'électricité, le fioul.","panneaux solaire ,géothermie",1196,0.13346724695904474,-0.11705633220792896,-1.0319993119608355,0.3587652,-2.2595658,-8.399221122264862,-5.54601526260376
Prise en charge du cout de la modification de mon installation.,"panneaux solaire ,géothermie",1196,0.13346724695904474,-0.08726349715706622,-0.7405033242421499,-4.6619735,-27.587482,-10.719241976737976,-6.380809724330902
Développer le photovoltaïque et l'éolien,"panneaux solaire ,géothermie",1196,0.13346724695904474,0.17692404000965525,1.3971763319615114,6.3896666,10.763012,-7.049381613731384,-6.085166163742542
"incitations fiscales -que le gouvernement soutenienne, encourage  une filière Francaise ou Européenne solaire ,géothermie pour ne pas dépendre de la Chine","panneaux solaire ,géothermie",1196,0.13346724695904474,0.8099169552679538,-2.1324720137591258,48.158607,22.416655,-7.886337161064148,-7.826761841773987
"Le chauffage via des panneaux solaires sur les toits ? ça permet de créer de l'énergie sans trop ""abîmer"" le paysage ailleurs, vu que les logements existent déjà.","panneaux solaire ,géothermie",1196,0.13346724695904474,-1.0766681169500443,-0.4311058785177342,3.936571,-5.5532436,-9.146220311522484,-4.9524630308151245
"Avoir la possibilité de produire soi-même son électricité. Je vis en bord de mer, le vent serait une énergie disponible s'il était possible d’installer des éoliennes en  mutualisant les coûts, avec ses voisins par exemple.","panneaux solaire ,géothermie",1196,0.13346724695904474,-0.11227023785967952,0.3865251774715397,2.5748467,-5.080776,-8.797590479254723,-5.926808945834637
"offrir des primes fiscales sur la main d'oeuvre pour le solaire par exemple, mais pas de prime sur le materiel","panneaux solaire ,géothermie",1196,0.13346724695904474,-0.28424421642266307,0.5579976082837366,2.0703843,-2.614375,-8.40881460905075,-6.110971249639988
développer la diversité des sources d'énergie  renouvelables,"panneaux solaire ,géothermie",1196,0.13346724695904474,-2.490988893851358,0.82392232417137,2.0541973,5.4622974,-9.504981577396393,-7.485265254974365
